food_id,name,before_url,after_url,reason
"food-manual-バタービールtm-マグカップ付き-ノンアルコール","バタービール™ ～マグカップ付き～（ノンアルコール）","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-food-hogs-head-butterbeer-with-souvenir-non-alcoholic-gallery-a.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-food-hogs-head-butterbeer-with-souvenir-non-alcoholic-gallery-a.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-mioln1","ヒンメルのオムレツプレート","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-frieren-2025-himmless-plate-infocard-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-frieren-2025-himmless-plate-infocard-h.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-mzdqz1","ウッドストックのふんわりケーキ ~レモン&リンゴ~","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-food-woodstocks-fluffy-cake-lemon-and-apple-spring-2026-offercard-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-food-woodstocks-fluffy-cake-lemon-and-apple-spring-2026-gallery-a.jpg","同一food IDのimages配列に存在する別画像URLでHTTP 200 imageを確認。"
"food-r24nsm","大悪党のためのドーナツ・バーガー ~BBQ ポーク&ベーコン~","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-food-villain-con-donut-burger-bbq-pork-and-bacon-2025-a.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-food-villain-con-donut-burger-bbq-pork-and-bacon-2025-a.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-tgucsr","虚式「茈」 チュリトス ~ミックスベリー味~","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-jujutsukaisen-the-real-4d-2026-churritos-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-jujutsukaisen-the-real-4d-2026-churritos-h.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-tpy2hd","ターキーレッグ","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-turkey-leg-gallery-a.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-turkey-leg-gallery-a.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-u2l4ko","DK クラッシュサンデー ~トロピカルバナナ・フレーバー~","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-food-dk-crush-sundae-tropical-banana-flavor-offercard-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-food-dk-crush-sundae-tropical-banana-flavor-offercard-h.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-uftmep","無敵! スーパースター・パンケーキサンド ~マンゴー~","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-food-invincible-super-star-pancake-sandwich-mango-spring-2026-offercard-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-food-invincible-super-star-pancake-sandwich-mango-spring-2026-offercard-h.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-umw6cv","クラムチャウダーグラタン・プレート","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-food-clam-chowder-gratin-meal-spring-2026-gallery-a.jpg","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-food-clam-chowder-gratin-meal-spring-2026-gallery-b.jpg","同一food IDのimages配列に存在する別画像URLでHTTP 200 imageを確認。"
"food-xfenq1","決めろ!! 黒閃チュリトス ~パッションフルーツ・フレーバー~","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-jujutsukaisen-the-real-4d-2026-churritos-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-jujutsukaisen-the-real-4d-2026-churritos-h.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-xitytu","たのしい旅の宝箱 キッズセット","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-frieren-2025-joyful-journey-kids-meal-infocard-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-frieren-2025-joyful-journey-kids-meal-infocard-h.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-xqswjl","アミティ・キッズ・セット","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-amity-kids-meal-spring-2025-gallery-a.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-amity-kids-meal-spring-2025-gallery-a.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
"food-yf0vco","フリーレンのビーフプレート ~赤ワイン香るデミグラスソース~","https://www.usj.co.jp/tridiondata/usj/ja/jp/files/images/gds-images/usj-gds-frieren-2025-frierens-plate-infocard-h.jpg","https://www.usj.co.jp/contentdata/usj/ja/jp/files/images/gds-images/usj-gds-frieren-2025-frierens-plate-infocard-h.jpg","Git履歴/過去生成物に同じファイル名のUSJ公式contentdata候補が存在し、HTTP 200 imageを確認。同一ファイル名・同一food IDのCDN移行先。"
